Episode,Steps,Winner,Active_Side,Black_Reward,White_Reward,Actor_Loss_Black,Critic_Loss_Black,Actor_Loss_White,Critic_Loss_White,Entropy_Black,Entropy_White,Black_Self_Dying_Count,White_Self_Dying_Count,Black_Kill_Count,White_Kill_Count,Black_Hit_Count,White_Hit_Count
55,6,black,Black,0.485,-2.515,-0.1397279,0.028339067,-0.3042191,0.0014898406,0.0,0.0,1,3,0,0,0,0
56,6,black,Black,0.485,-2.515,0.05281051,0.0053169853,-0.6554122,0.0077929297,0.0,0.0,1,3,0,0,0,0
57,6,black,Black,1.485,-3.015,0.30796823,0.31828383,-0.33465075,0.09492946,0.0,0.0,0,3,0,0,0,0
58,6,black,Black,0.485,-2.515,-0.058092397,0.0020578464,-0.29260007,0.002425884,0.0,0.0,1,3,0,0,0,0
59,6,black,Black,0.485,-2.515,0.36280307,0.005998638,0.23411338,0.0039434824,0.0,0.0,1,3,0,0,0,0
60,6,black,Black,0.485,-2.515,-0.27117157,0.010740101,-0.003790458,0.0051356154,0.0,0.0,1,3,0,0,0,0
61,6,black,Black,0.485,-2.515,-0.233692,0.006596008,0.27303216,0.00515532,0.0,0.0,1,3,0,0,0,0
62,6,black,Black,0.485,-2.515,0.89372396,0.008024999,0.18307571,0.0052845743,0.0,0.0,1,3,0,0,0,0
63,6,black,Black,0.485,-2.515,0.2324578,0.00838032,0.26720095,0.00440941,0.0,0.0,1,3,0,0,0,0
64,6,black,Black,0.485,-2.515,-0.31275344,0.03014695,-0.0008862813,0.004994782,0.0,0.0,1,3,0,0,0,0
65,6,black,Black,1.485,-3.015,0.43974814,0.31532922,0.032080173,0.05815127,0.0,0.0,0,3,0,0,0,0
66,6,black,Black,1.585,-3.015,0.60166603,0.36425295,-1.870628,0.04001567,0.0,0.0,0,3,0,0,1,0
67,6,black,Black,0.485,-2.515,0.5771205,0.033745095,0.3150781,0.014703161,0.0,0.0,1,3,0,0,0,0
68,6,black,Black,-0.515,-2.015,-0.43626902,0.5058821,2.2491653,0.085247576,0.0,0.0,2,3,0,0,0,0
69,6,black,Black,1.485,-3.015,0.28254113,0.2839723,-0.44897732,0.036745403,0.0,0.0,0,3,0,0,0,0
70,6,black,Black,0.485,-2.515,-0.163901,0.0041931523,-0.093643926,0.0019439626,0.0,0.0,1,3,0,0,0,0
71,6,black,Black,0.485,-2.515,0.2451086,0.009452171,0.5566659,0.0057073985,0.0,0.0,1,3,0,0,0,0
72,6,black,Black,0.485,-2.515,-0.035665546,0.011406741,1.1116077,0.007939315,0.0,0.0,1,3,0,0,0,0
73,6,black,Black,1.485,-3.015,-0.20003033,0.2828225,-2.8431807,0.020705963,0.0,0.0,0,3,0,0,0,0
74,6,black,Black,1.485,-3.015,0.57094926,0.26527512,-0.6855647,0.02425582,0.0,0.0,0,3,0,0,0,0
75,6,black,Black,1.485,-3.015,-0.17548291,0.26675627,-0.37671232,0.026921162,0.0,0.0,0,3,0,0,0,0
76,6,black,Black,-0.515,-2.015,-0.6937308,0.5557546,-2.301908,0.09491825,0.0,0.0,2,3,0,0,0,0
77,6,black,Black,1.485,-3.015,0.14412332,0.23023719,-0.08710599,0.03211201,0.0,0.0,0,3,0,0,0,0
78,6,black,Black,-0.515,-2.015,0.17055368,0.5540497,0.510159,0.08047774,0.0,0.0,2,3,0,0,0,0
79,6,black,Black,0.485,-2.515,0.2929047,0.06506413,-0.011037032,0.022612942,0.0,0.0,1,3,0,0,0,0
80,6,black,Black,0.485,-2.515,0.13620263,0.012191441,0.5155366,0.002848301,0.0,0.0,1,3,0,0,0,0
81,6,black,Black,0.485,-2.515,0.4460516,0.026425645,0.21290644,0.016078917,0.0,0.0,1,3,0,0,0,0
82,6,black,Black,0.485,-2.515,-0.893244,0.07128719,0.12912194,0.026076565,0.0,0.0,1,3,0,0,0,0
83,6,black,Black,0.485,-2.515,0.2318681,0.06251389,1.0372556,0.039615367,0.0,0.0,1,3,0,0,0,0
84,6,black,Black,1.485,-3.015,0.20623048,0.22081262,-0.57774764,0.018615672,0.0,0.0,0,3,0,0,0,0
85,6,black,Black,1.485,-3.015,-0.115730286,0.22484928,-0.93719834,0.014264364,0.0,0.0,0,3,0,0,0,0
86,6,black,Black,0.485,-2.515,0.2554787,0.057022143,1.034127,0.035351645,0.0,0.0,1,3,0,0,0,0
87,6,black,Black,0.485,-2.515,0.19409752,0.021487603,-0.04731068,0.018189264,0.0,0.0,1,3,0,0,0,0
88,6,black,Black,-0.515,-2.015,-0.519574,0.6251865,0.17380507,0.11389763,0.0,0.0,2,3,0,0,0,0
89,6,black,Black,-0.515,-2.015,-0.55767775,0.6072013,0.42265034,0.098144345,0.0,0.0,2,3,0,0,0,0
90,6,black,Black,0.485,-2.515,-0.54986805,0.043301564,0.8075554,0.013256381,0.0,0.0,1,3,0,0,0,0
91,6,black,Black,1.485,-3.015,-0.2979628,0.27128333,-0.64923924,0.031493858,0.0,0.0,0,3,0,0,0,0
92,6,black,Black,1.585,-3.015,-0.69358134,0.37801364,-0.18084018,0.05649687,0.0,0.0,0,3,0,0,1,0
93,6,black,Black,1.485,-3.015,-0.056487877,0.2876049,-3.370849,0.049095467,0.0,0.0,0,3,0,0,0,0
94,6,black,Black,0.485,-2.515,-0.5321148,0.015661012,3.3281305,0.011070314,0.0,0.0,1,3,0,0,0,0
95,6,black,Black,0.485,-2.515,-0.3444251,0.017721724,-0.74572736,0.019458355,0.0,0.0,1,3,0,0,0,0
96,6,black,Black,-0.515,-2.015,0.8568199,0.42970094,0.0018925667,0.026200047,0.0,0.0,2,3,0,0,0,0
97,6,black,Black,1.485,-3.015,-0.32567582,0.2951034,-0.34340954,0.033172738,0.0,0.0,0,3,0,0,0,0
98,6,black,Black,0.485,-2.515,0.04542482,0.014414956,-1.3672193,0.015983528,0.0,0.0,1,3,0,0,0,0
99,6,black,Black,-0.515,-2.015,-0.11333803,0.43599048,0.22322623,0.03298391,0.0,0.0,2,3,0,0,0,0
100,6,black,Black,0.485,-2.515,-0.13133018,0.017700443,-0.64590293,0.010275439,0.0,0.0,1,3,0,0,0,0
101,6,black,Black,0.485,-2.515,-0.1562624,0.03515264,1.2282693,0.010525386,0.0,0.0,1,3,0,0,0,0
102,6,black,Black,1.485,-3.015,0.66338605,0.29808727,1.392177,0.036884643,0.0,0.0,0,3,0,0,0,0
103,6,black,Black,0.985,-1.915,-0.00615708,0.03968457,-0.97394365,0.43519226,0.0,0.0,0,3,0,1,0,1
104,6,black,Black,0.585,-2.515,-0.58775073,0.036557388,-0.9294359,0.018379482,0.0,0.0,1,3,0,0,1,0
105,6,black,Black,1.485,-3.015,0.012081623,0.28828105,-0.46524286,0.022358008,0.0,0.0,0,3,0,0,0,0
106,6,black,Black,0.485,-2.515,-0.09277686,0.015656007,-0.68111134,0.009837621,0.0,0.0,1,3,0,0,0,0
107,6,black,Black,-0.515,-2.015,-0.31585613,0.43896773,0.062037785,0.040193915,0.0,0.0,2,3,0,0,0,0
108,6,black,Black,1.485,-3.015,0.13882478,0.25403696,0.050255615,0.034959216,0.0,0.0,0,3,0,0,0,0
109,6,black,Black,1.485,-3.015,-0.77786523,0.23656194,0.13895337,0.018005598,0.0,0.0,0,3,0,0,0,0
110,6,black,Black,0.485,-2.515,-0.12385893,0.059251945,0.51356936,0.012486949,0.0,0.0,1,3,0,0,0,0
111,6,black,Black,0.485,-2.515,0.25010753,0.026235344,-0.67884487,0.010884728,0.0,0.0,1,3,0,0,0,0
112,6,black,Black,0.485,-2.515,-0.4810535,0.030910239,1.2002267,0.010751371,0.0,0.0,1,3,0,0,0,0
113,6,black,Black,-0.515,-2.015,0.011032064,0.47460064,-0.17815463,0.048082266,0.0,0.0,2,3,0,0,0,0
114,6,black,Black,0.485,-2.515,-0.33063856,0.030117238,1.1025832,0.009637027,0.0,0.0,1,3,0,0,0,0
115,6,black,Black,0.485,-2.515,-0.11528603,0.014948543,-0.53713363,0.007001095,0.0,0.0,1,3,0,0,0,0
116,6,black,Black,0.485,-2.515,-0.39544407,0.0268168,0.54712766,0.009226843,0.0,0.0,1,3,0,0,0,0
117,6,black,Black,0.485,-2.515,0.35948586,0.014500286,-0.5768444,0.007470548,0.0,0.0,1,3,0,0,0,0
118,6,black,Black,-0.515,-2.015,-0.50049883,0.4449757,0.58962363,0.040065024,0.0,0.0,2,3,0,0,0,0
119,6,black,Black,0.485,-2.515,0.15347914,0.013351403,-1.1792463,0.013768545,0.0,0.0,1,3,0,0,0,0
120,6,black,Black,0.485,-2.515,-0.020670732,0.01659705,-0.76310605,0.008263391,0.0,0.0,1,3,0,0,0,0
121,6,black,Black,0.485,-2.515,0.52352613,0.05013035,1.3321928,0.016182648,0.0,0.0,1,3,0,0,0,0
122,6,black,Black,0.485,-2.515,-1.2192746,0.01487128,-0.8125243,0.009045876,0.0,0.0,1,3,0,0,0,0
123,6,black,Black,0.485,-2.515,-0.5550813,0.013870197,1.2192522,0.00853175,0.0,0.0,1,3,0,0,0,0
124,6,black,Black,0.485,-2.515,0.8152089,0.0076841004,0.1307794,0.008808768,0.0,0.0,1,3,0,0,0,0
125,6,black,Black,0.485,-2.515,-0.047021907,0.014533048,-0.39366102,0.012514918,0.0,0.0,1,3,0,0,0,0
126,6,black,Black,0.485,-2.515,-0.35665485,0.037525993,0.08675257,0.033442296,0.0,0.0,1,3,0,0,0,0
127,6,black,Black,-0.515,-2.015,0.117990844,0.35698685,0.4127361,0.04490785,0.0,0.0,2,3,0,0,0,0
128,6,black,Black,0.485,-2.515,-0.3089778,0.018662838,0.16372418,0.0075543406,0.0,0.0,1,3,0,0,0,0
129,6,black,Black,0.485,-2.515,-0.17190363,0.020032547,-0.35584164,0.0076186866,0.0,0.0,1,3,0,0,0,0
130,6,black,Black,0.485,-2.515,-0.5846612,0.022419235,-0.6815155,0.008194567,0.0,0.0,1,3,0,0,0,0
131,6,black,Black,0.485,-2.515,-0.18301274,0.021924501,3.0723782,0.00805458,0.0,0.0,1,3,0,0,0,0
132,6,black,Black,0.485,-2.515,0.30998206,0.019572387,-0.3458662,0.009729325,0.0,0.0,1,3,0,0,0,0
133,6,black,Black,0.485,-2.515,-0.4230424,0.007678339,0.031754583,0.009725816,0.0,0.0,1,3,0,0,0,0
134,6,black,Black,0.485,-2.515,-0.76950294,0.030113565,0.65851325,0.008268328,0.0,0.0,1,3,0,0,0,0
135,6,black,Black,-0.515,-2.015,-0.59306616,0.33699965,0.8731837,0.042091385,0.0,0.0,2,3,0,0,0,0
136,6,black,Black,-0.515,-2.015,-0.23793156,0.3368305,-1.2130296,0.035571266,0.0,0.0,2,3,0,0,0,0
137,6,black,Black,1.485,-3.015,-0.19164848,0.4040607,-1.2870013,0.028221915,0.0,0.0,0,3,0,0,0,0
138,6,black,Black,0.485,-2.515,-0.39695212,0.025062317,-0.99190587,0.002067852,0.0,0.0,1,3,0,0,0,0
139,6,black,Black,1.485,-3.015,-0.72133666,0.40835503,0.057415962,0.05017884,0.0,0.0,0,3,0,0,0,0
140,6,black,Black,0.485,-2.515,-0.021837251,0.021643547,-0.541187,0.00944865,0.0,0.0,1,3,0,0,0,0
141,6,black,Black,0.485,-2.515,0.3579259,0.010865979,0.52808803,0.005657688,0.0,0.0,1,3,0,0,0,0
142,6,black,Black,0.485,-2.515,0.15628856,0.01965163,0.939589,0.0056640077,0.0,0.0,1,3,0,0,0,0
143,6,black,Black,0.485,-2.515,0.89866143,0.004242655,-0.6713498,0.007826365,0.0,0.0,1,3,0,0,0,0
144,6,black,Black,1.485,-3.015,0.4072205,0.39752164,-0.36419868,0.038221803,0.0,0.0,0,3,0,0,0,0
145,6,black,Black,0.485,-2.515,0.9031779,0.0043146536,-0.033059947,0.0079708425,0.0,0.0,1,3,0,0,0,0
146,6,black,Black,0.485,-2.515,-0.20313187,0.010286338,0.20236461,0.0049286364,0.0,0.0,1,3,0,0,0,0
147,6,black,Black,-0.515,-2.015,-0.3414621,0.37681723,0.3672638,0.05056971,0.0,0.0,2,3,0,0,0,0
148,6,black,Black,0.485,-2.515,-1.4577626,0.009345706,-1.2605687,0.0067160674,0.0,0.0,1,3,0,0,0,0
149,6,black,Black,-0.515,-2.015,-0.25201586,0.38627872,-0.47991642,0.051261455,0.0,0.0,2,3,0,0,0,0
150,6,black,Black,1.485,-3.015,0.46562538,0.33645844,-0.74590343,0.01725146,0.0,0.0,0,3,0,0,0,0
151,6,black,Black,0.485,-2.515,-0.23874676,0.008748283,0.032524902,0.0066622864,0.0,0.0,1,3,0,0,0,0
152,6,black,Black,0.485,-2.515,-0.06805452,0.038493484,0.46470204,0.025078513,0.0,0.0,1,3,0,0,0,0
153,6,black,Black,0.485,-2.515,0.5372541,0.0100556575,1.3981972,0.00687254,0.0,0.0,1,3,0,0,0,0
154,6,black,Black,0.485,-2.515,0.011823456,0.007299874,0.07030741,0.00564398,0.0,0.0,1,3,0,0,0,0
155,6,black,Black,1.485,-3.015,-0.5898162,0.31881824,-0.31467104,0.021118583,0.0,0.0,0,3,0,0,0,0
156,6,black,Black,-0.515,-2.015,0.4497496,0.5678831,-0.3455406,0.10292091,0.0,0.0,2,3,0,0,0,0
157,6,black,Black,1.485,-3.015,0.28750563,0.2932566,0.1449964,0.028216757,0.0,0.0,0,3,0,0,0,0
158,6,black,Black,0.485,-2.515,0.17226283,0.004824633,-0.014354229,0.009384533,0.0,0.0,1,3,0,0,0,0
159,6,black,Black,1.485,-3.015,0.7158661,0.27596498,-0.48105177,0.026381543,0.0,0.0,0,3,0,0,0,0
160,6,black,Black,0.485,-2.515,0.0378987,0.05125494,0.3570021,0.020758891,0.0,0.0,1,3,0,0,0,0
161,6,black,Black,0.485,-2.515,0.1540087,0.01402083,-0.13076144,0.008564438,0.0,0.0,1,3,0,0,0,0
162,6,black,Black,0.485,-2.515,-0.5531773,0.004093854,-0.09170771,0.0040627597,0.0,0.0,1,3,0,0,0,0
163,6,black,Black,1.485,-3.015,-0.74739605,0.24531235,-0.89360696,0.023206783,0.0,0.0,0,3,0,0,0,0
164,6,black,Black,0.485,-2.515,-0.8809681,0.01760348,0.16017456,0.008631606,0.0,0.0,1,3,0,0,0,0
165,6,black,Black,0.485,-2.515,-0.0628171,0.07210447,-0.96331245,0.022437317,0.0,0.0,1,3,0,0,0,0
166,6,black,Black,0.485,-2.515,0.40988922,0.06460134,0.14325587,0.025099898,0.0,0.0,1,3,0,0,0,0
167,6,black,Black,0.485,-2.515,0.8342214,0.07024887,0.22012965,0.020034393,0.0,0.0,1,3,0,0,0,0
168,6,black,Black,1.485,-3.015,-1.3720312,0.23056835,-0.10775399,0.02361983,0.0,0.0,0,3,0,0,0,0
169,6,black,Black,0.485,-2.515,-0.70214987,0.0052974173,1.0726248,0.004097092,0.0,0.0,1,3,0,0,0,0
170,6,black,Black,0.485,-2.515,0.77591944,0.06039678,1.0011065,0.0175189,0.0,0.0,1,3,0,0,0,0
171,6,black,Black,0.485,-2.515,-0.36706233,0.053352233,0.9673865,0.008058122,0.0,0.0,1,3,0,0,0,0
172,6,black,Black,0.485,-2.515,0.55006695,0.021839129,-0.1800981,0.007484127,0.0,0.0,1,3,0,0,0,0
173,6,black,Black,1.485,-3.015,-0.8496912,0.26257947,-0.2845683,0.044433367,0.0,0.0,0,3,0,0,0,0
174,6,black,Black,0.485,-2.515,0.05462249,0.03533183,0.84772235,0.01092881,0.0,0.0,1,3,0,0,0,0
175,6,black,Black,0.485,-2.515,-1.3163394,0.008291972,-0.39417124,0.0050139707,0.0,0.0,1,3,0,0,0,0
176,6,black,Black,1.585,-3.015,-0.7507763,0.36607,-0.6310859,0.028507257,0.0,0.0,0,3,0,0,1,0
177,6,black,Black,1.485,-3.015,0.044351816,0.26676747,-0.46801105,0.022384377,0.0,0.0,0,3,0,0,0,0
178,6,black,Black,-0.515,-2.015,-0.049738567,0.58539176,0.47188172,0.09403723,0.0,0.0,2,3,0,0,0,0
179,6,black,Black,-0.515,-2.015,0.095362104,0.56720513,0.66975576,0.097423695,0.0,0.0,2,3,0,0,0,0
180,6,black,Black,0.485,-2.515,-0.7834113,0.01542611,0.85544485,0.006811354,0.0,0.0,1,3,0,0,0,0
181,6,black,Black,1.485,-3.015,0.5597441,0.27893826,-0.4076686,0.04835644,0.0,0.0,0,3,0,0,0,0
182,6,black,Black,0.485,-2.515,1.3068,0.009477759,0.18207534,0.0041536274,0.0,0.0,1,3,0,0,0,0
183,6,black,Black,0.485,-2.515,-0.39899588,0.014696193,-1.6939945,0.0055228467,0.0,0.0,1,3,0,0,0,0
184,6,black,Black,-0.515,-2.015,0.93429637,0.5496376,0.42150274,0.09144819,0.0,0.0,2,3,0,0,0,0
185,6,black,Black,0.485,-2.515,-0.461733,0.026256373,0.6273251,0.016574232,0.0,0.0,1,3,0,0,0,0
186,6,black,Black,0.485,-2.515,-0.7402973,0.013283563,0.07409953,0.0036051234,0.0,0.0,1,3,0,0,0,0
187,6,black,Black,0.485,-2.515,-1.1438991,0.02618065,-0.21490765,0.004055082,0.0,0.0,1,3,0,0,0,0
188,6,black,Black,0.485,-2.515,-0.093558945,0.011788535,-0.07937328,0.0021707492,0.0,0.0,1,3,0,0,0,0
189,6,black,Black,1.485,-3.015,-0.76161027,0.32753956,-0.70680857,0.039510306,0.0,0.0,0,3,0,0,0,0
190,6,black,Black,0.485,-2.515,-0.028414568,0.010242454,-0.23539598,0.0022594372,0.0,0.0,1,3,0,0,0,0
191,6,black,Black,-0.515,-2.015,-0.24711537,0.40567628,0.11907816,0.032483682,0.0,0.0,2,3,0,0,0,0
192,6,black,Black,0.485,-2.515,1.2260007,0.011779643,0.05010748,0.0017603062,0.0,0.0,1,3,0,0,0,0
193,6,black,Black,1.485,-3.015,0.41853556,0.35869417,-2.3133402,0.045651827,0.0,0.0,0,3,0,0,0,0
194,6,black,Black,1.485,-3.015,0.22368805,0.3705947,-0.47433186,0.07588302,0.0,0.0,0,3,0,0,0,0
195,6,black,Black,-0.515,-2.015,-1.0129174,0.45810533,0.2620357,0.05827667,0.0,0.0,2,3,0,0,0,0
196,6,black,Black,0.485,-2.515,-1.3895444,0.014387127,-0.65123034,0.0090102395,0.0,0.0,1,3,0,0,0,0
197,6,black,Black,0.485,-2.515,0.5390885,0.014335692,-0.43677005,0.00801831,0.0,0.0,1,3,0,0,0,0
198,6,black,Black,1.485,-3.015,0.15582132,0.36363935,-0.101575054,0.0478473,0.0,0.0,0,3,0,0,0,0
199,6,black,Black,0.485,-2.515,-0.033954144,0.012298949,0.34501234,0.010809851,0.0,0.0,1,3,0,0,0,0
200,6,black,Black,0.485,-2.515,-0.9565547,0.016200176,0.47380194,0.0023882303,0.0,0.0,1,3,0,0,0,0
201,6,black,Black,0.485,-2.515,-0.21499221,0.007968691,0.84221244,0.005042991,0.0,0.0,1,3,0,0,0,0
202,6,black,Black,0.485,-2.515,-0.4627328,0.013179053,-0.10186418,0.0032710105,0.0,0.0,1,3,0,0,0,0
203,6,black,Black,-0.515,-2.015,-0.66297626,0.39191088,0.61496276,0.038641997,0.0,0.0,2,3,0,0,0,0
204,6,black,Black,1.485,-3.015,-0.5390665,0.35309696,-0.26801905,0.044191893,0.0,0.0,0,3,0,0,0,0
205,6,black,Black,0.485,-2.515,0.0022328694,0.015338767,-0.8190612,0.030069085,0.0,0.0,1,3,0,0,0,0
206,6,black,Black,0.485,-2.515,-1.5755669,0.009838874,-0.4648784,0.004275351,0.0,0.0,1,3,0,0,0,0
207,6,black,Black,0.485,-2.515,-0.14603741,0.010144583,0.52941984,0.0090348385,0.0,0.0,1,3,0,0,0,0
208,6,black,Black,0.485,-2.515,-0.11174178,0.008329633,-0.11255125,0.0070561697,0.0,0.0,1,3,0,0,0,0
209,6,black,Black,1.585,-3.015,-0.23750465,0.39657566,-0.5874963,0.032481983,0.0,0.0,0,3,0,0,1,0
210,6,black,Black,1.485,-3.015,0.72277075,0.32563505,0.46769014,0.036236513,0.0,0.0,0,3,0,0,0,0
211,6,black,Black,0.485,-2.515,-0.46092,0.007712025,0.10315617,0.00988614,0.0,0.0,1,3,0,0,0,0
212,6,black,Black,0.485,-2.515,-0.62502867,0.0068779313,-0.25258318,0.0008120115,0.0,0.0,1,3,0,0,0,0
213,6,black,Black,0.585,-2.515,-0.2512741,0.027197875,0.2712187,0.0210792,0.0,0.0,1,3,0,0,1,0
214,6,black,Black,0.485,-2.515,-0.96729165,0.012186597,-0.41315165,0.008525613,0.0,0.0,1,3,0,0,0,0
215,6,black,Black,0.485,-2.515,-0.2570019,0.0043661958,-0.7266381,0.003448737,0.0,0.0,1,3,0,0,0,0
